customerID,SeniorCitizen,Tenure,Contract,InternetService,TechSupport,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,SupportTickets,LatePayments,Churn
C002662,0,43,Month-to-month,Fiber optic,Yes,Yes,Electronic check,42.48,1863.81,0,1,No
C002663,0,13,Month-to-month,Fiber optic,Yes,Yes,Mailed check,37.12,473.26,2,0,Yes
C002664,0,6,Two year,No internet,No,Yes,Electronic check,79.62,476.0,1,1,Yes
C002665,0,6,Month-to-month,Fiber optic,No,No,Electronic check,64.13,377.47,2,1,Yes
C002666,0,12,Month-to-month,Fiber optic,No,Yes,Electronic check,100.38,1241.65,1,0,Yes
C002667,0,19,One year,No internet,Yes,Yes,Bank transfer,87.97,1553.09,0,0,No
C002668,0,33,Two year,Fiber optic,Yes,Yes,Mailed check,88.43,2869.73,2,3,No
C002669,0,18,One year,Fiber optic,No,No,Bank transfer,48.25,887.62,2,0,No
C002670,0,15,Month-to-month,No internet,No,Yes,Electronic check,67.19,1061.19,4,0,Yes
C002671,0,32,Month-to-month,No internet,No,No,Credit card,89.21,3041.76,2,1,No
C002672,0,4,Month-to-month,Fiber optic,Yes,Yes,Electronic check,53.84,218.06,1,1,No
C002673,0,25,Month-to-month,Fiber optic,Yes,Yes,Electronic check,68.43,1829.73,2,2,Yes
C002674,0,19,Two year,Fiber optic,Yes,No,Bank transfer,98.55,2017.36,1,2,Yes
C002675,0,18,Month-to-month,DSL,No,Yes,Electronic check,67.16,1201.79,1,0,No
C002676,1,24,Month-to-month,DSL,No,Yes,Electronic check,74.18,1991.94,1,1,Yes
C002677,0,18,Two year,Fiber optic,Yes,No,Mailed check,98.77,1942.91,0,1,No
C002678,0,32,Two year,Fiber optic,Yes,Yes,Bank transfer,79.55,2505.64,0,1,No
C002679,1,37,Two year,No internet,Yes,Yes,Credit card,31.66,1164.76,0,0,No
C002680,0,41,Month-to-month,Fiber optic,No,Yes,Electronic check,71.36,2848.26,1,1,Yes
C002681,0,20,Month-to-month,Fiber optic,No,No,Bank transfer,69.01,1372.66,1,1,Yes
C002682,0,6,Month-to-month,No internet,No,Yes,Electronic check,76.89,471.7,1,1,No
C002683,0,7,One year,Fiber optic,Yes,No,Credit card,125.75,895.87,1,2,Yes
C002684,1,49,Two year,Fiber optic,No,No,Bank transfer,97.04,4649.26,2,1,No
C002685,0,3,Two year,Fiber optic,No,Yes,Credit card,72.1,222.89,2,0,No
C002686,0,13,Two year,Fiber optic,Yes,Yes,Electronic check,51.83,723.21,4,0,No
C002687,0,18,Month-to-month,Fiber optic,No,Yes,Mailed check,89.7,1703.83,1,2,No
C002688,0,31,One year,DSL,No,Yes,Bank transfer,73.2,2361.82,0,1,No
C002689,0,12,Month-to-month,No internet,No,Yes,Electronic check,101.29,1193.25,0,0,No
C002690,0,7,Month-to-month,No internet,No,No,Credit card,76.48,526.55,1,1,Yes
C002691,0,3,Month-to-month,No internet,No,No,Bank transfer,93.56,308.87,1,0,Yes
C002692,0,63,Month-to-month,Fiber optic,Yes,No,Credit card,48.34,3058.5,0,1,No
C002693,1,11,Month-to-month,Fiber optic,No,Yes,Electronic check,64.02,673.61,0,1,No
C002694,1,8,Month-to-month,Fiber optic,No,Yes,Credit card,69.76,588.95,1,0,Yes
C002695,0,38,Month-to-month,Fiber optic,Yes,Yes,Bank transfer,47.8,1997.1,2,0,No
C002696,0,18,One year,DSL,No,Yes,Electronic check,78.21,1284.45,4,0,No
C002697,0,23,Month-to-month,Fiber optic,No,Yes,Electronic check,58.94,1490.57,3,1,Yes
C002698,0,15,Month-to-month,No internet,No,Yes,Credit card,59.24,838.32,2,1,No
C002699,0,20,One year,Fiber optic,No,Yes,Mailed check,50.87,1070.99,2,1,No
C002700,1,52,One year,No internet,No,Yes,Electronic check,66.07,3456.84,3,0,No
C002701,0,4,One year,DSL,Yes,No,Mailed check,27.31,105.45,0,0,No
C002702,0,27,One year,No internet,Yes,No,Bank transfer,90.79,2316.76,0,1,No
C002703,0,15,One year,No internet,No,Yes,Electronic check,78.54,1108.53,2,0,Yes
C002704,0,39,One year,Fiber optic,No,Yes,Electronic check,82.58,2986.98,0,0,No
C002705,0,19,One year,No internet,No,No,Bank transfer,99.66,1854.42,0,2,No
C002706,0,50,Month-to-month,Fiber optic,No,Yes,Credit card,75.17,3989.02,1,1,No
C002707,0,13,Month-to-month,Fiber optic,No,Yes,Bank transfer,60.73,778.59,0,2,Yes
C002708,1,19,One year,Fiber optic,No,Yes,Credit card,101.56,2153.84,4,1,No
C002709,0,72,Month-to-month,DSL,No,No,Electronic check,58.59,4162.53,2,0,No
C002710,0,14,Month-to-month,DSL,No,No,Mailed check,72.14,969.7,0,1,Yes
C002711,0,8,Month-to-month,No internet,Yes,Yes,Mailed check,18.0,144.13,1,1,No
C002712,0,10,Month-to-month,DSL,No,Yes,Mailed check,54.46,598.65,1,1,Yes
C002713,1,25,Two year,Fiber optic,No,No,Electronic check,67.41,1613.84,2,1,No
C002714,0,8,One year,DSL,Yes,No,Credit card,84.29,674.85,0,1,No
C002715,0,16,Month-to-month,Fiber optic,Yes,Yes,Electronic check,81.02,1375.45,2,2,No
C002716,1,19,Month-to-month,No internet,Yes,Yes,Mailed check,92.0,1698.37,0,0,No
C002717,0,20,Two year,Fiber optic,No,Yes,Mailed check,53.79,1109.74,0,1,No
C002718,0,44,One year,DSL,No,No,Credit card,53.71,2342.17,0,2,No
C002719,0,18,Month-to-month,Fiber optic,Yes,Yes,Electronic check,72.98,1299.4,0,0,Yes
C002720,0,1,Two year,Fiber optic,No,Yes,Bank transfer,47.73,47.41,2,0,No
C002721,0,19,One year,No internet,Yes,Yes,Electronic check,57.61,1079.56,3,1,No
C002722,0,16,Two year,DSL,Yes,Yes,Credit card,68.97,1153.97,0,0,No
C002723,0,31,One year,DSL,Yes,Yes,Mailed check,18.0,506.6,1,1,No
C002724,0,12,Two year,No internet,No,Yes,Electronic check,27.7,307.48,2,0,No
C002725,0,29,One year,No internet,Yes,No,Mailed check,77.55,2187.41,1,0,No
C002726,0,16,One year,No internet,No,Yes,Electronic check,49.25,716.91,1,0,No
C002727,0,25,Two year,Fiber optic,No,Yes,Electronic check,85.97,2029.13,2,0,No
C002728,1,3,Month-to-month,Fiber optic,Yes,Yes,Electronic check,54.95,153.06,1,0,No
C002729,1,15,Month-to-month,No internet,No,No,Electronic check,41.14,612.57,2,0,Yes
C002730,0,13,One year,Fiber optic,Yes,No,Bank transfer,82.44,964.09,2,1,No
C002731,0,16,Month-to-month,DSL,No,Yes,Mailed check,60.49,950.57,5,0,Yes
C002732,1,9,One year,DSL,No,Yes,Bank transfer,76.12,658.16,2,0,No
C002733,0,17,One year,DSL,No,Yes,Bank transfer,50.03,901.51,0,1,No
C002734,0,31,Two year,DSL,No,Yes,Mailed check,46.76,1310.89,0,2,No
C002735,0,27,Month-to-month,DSL,No,Yes,Mailed check,58.57,1425.08,1,0,Yes
C002736,0,16,Month-to-month,Fiber optic,No,No,Mailed check,47.06,681.8,0,1,Yes
C002737,1,72,Two year,Fiber optic,No,Yes,Credit card,62.06,4163.2,2,0,No
C002738,0,1,Month-to-month,No internet,No,Yes,Electronic check,41.41,39.1,2,0,Yes
C002739,0,27,Two year,Fiber optic,Yes,Yes,Electronic check,75.24,2098.29,1,1,Yes
C002740,0,12,Month-to-month,DSL,No,No,Electronic check,86.02,979.77,1,0,Yes
C002741,0,60,Month-to-month,No internet,No,Yes,Electronic check,78.21,4620.53,1,2,No
C002742,0,10,Month-to-month,No internet,Yes,Yes,Bank transfer,34.86,344.72,3,0,No
C002743,0,11,Month-to-month,No internet,No,No,Bank transfer,97.24,1100.81,2,1,Yes
C002744,0,18,Month-to-month,DSL,No,No,Bank transfer,22.92,376.96,0,0,No
C002745,0,22,Month-to-month,Fiber optic,No,Yes,Bank transfer,71.72,1495.53,1,3,Yes
C002746,0,51,Two year,Fiber optic,Yes,Yes,Electronic check,69.0,3500.67,1,0,No
C002747,0,4,Two year,Fiber optic,Yes,No,Mailed check,85.48,368.0,1,2,Yes
C002748,0,9,Month-to-month,DSL,Yes,No,Mailed check,49.64,427.2,0,0,No
C002749,0,22,Month-to-month,No internet,No,No,Electronic check,53.88,1128.65,0,1,No
C002750,0,21,Month-to-month,Fiber optic,No,No,Bank transfer,95.31,2079.45,1,1,Yes
C002751,0,6,Two year,DSL,Yes,Yes,Credit card,94.75,569.04,1,0,No
C002752,0,24,Month-to-month,DSL,Yes,No,Electronic check,41.04,980.99,0,0,No
C002753,0,23,One year,Fiber optic,Yes,No,Mailed check,59.41,1507.41,1,1,No
C002754,0,30,Month-to-month,DSL,No,Yes,Electronic check,46.81,1338.01,2,1,Yes
C002755,0,6,Month-to-month,Fiber optic,No,No,Credit card,18.0,112.39,2,1,Yes
C002756,0,34,Month-to-month,DSL,Yes,No,Bank transfer,94.67,3567.73,1,0,No
C002757,0,32,One year,Fiber optic,No,No,Electronic check,49.99,1551.81,3,0,No
C002758,0,30,Month-to-month,DSL,Yes,No,Mailed check,67.88,2303.3,1,1,No
C002759,0,15,Two year,DSL,Yes,Yes,Electronic check,72.63,1132.98,1,0,No
C002760,0,45,One year,No internet,Yes,No,Electronic check,34.22,1565.87,0,0,No
C002761,0,7,Month-to-month,DSL,Yes,Yes,Bank transfer,88.93,674.59,0,1,No
C002762,0,48,Month-to-month,Fiber optic,Yes,Yes,Mailed check,49.73,2413.35,1,0,No
C002763,0,65,One year,No internet,No,Yes,Credit card,30.03,1660.31,1,1,No
C002764,0,24,One year,DSL,No,No,Credit card,74.7,1817.46,0,0,Yes
C002765,0,12,Month-to-month,DSL,No,Yes,Credit card,70.49,836.2,3,0,Yes
C002766,0,19,Month-to-month,Fiber optic,Yes,Yes,Mailed check,52.83,915.96,0,1,No
C002767,0,27,Month-to-month,DSL,No,Yes,Credit card,64.96,1824.82,1,1,Yes
C002768,0,29,Two year,No internet,Yes,Yes,Electronic check,108.51,3040.54,1,0,No
C002769,0,21,Month-to-month,DSL,Yes,Yes,Credit card,83.72,1664.45,1,1,No
C002770,0,9,Two year,Fiber optic,No,Yes,Mailed check,66.59,675.97,5,1,No
C002771,0,57,One year,DSL,No,Yes,Credit card,57.33,3486.13,2,2,No
C002772,1,47,One year,DSL,No,Yes,Electronic check,112.24,5748.28,0,0,Yes
C002773,1,29,Month-to-month,DSL,No,No,Bank transfer,55.49,1776.75,1,3,No
C002774,0,16,One year,No internet,Yes,No,Electronic check,18.0,265.87,1,0,No
C002775,0,39,Month-to-month,Fiber optic,No,Yes,Electronic check,96.85,4189.91,2,3,Yes
C002776,0,9,One year,Fiber optic,No,No,Bank transfer,53.93,455.6,2,2,Yes
C002777,0,14,Month-to-month,DSL,No,Yes,Electronic check,18.0,236.45,1,0,No
C002778,0,17,Month-to-month,DSL,No,No,Bank transfer,31.37,543.94,1,2,No
C002779,0,3,Two year,No internet,No,Yes,Mailed check,32.39,95.15,1,1,No
C002780,0,14,Month-to-month,Fiber optic,No,Yes,Electronic check,18.0,277.39,1,1,Yes
C002781,0,13,Two year,Fiber optic,No,Yes,Mailed check,47.39,602.9,1,0,No
C002782,1,60,Two year,Fiber optic,Yes,No,Mailed check,51.37,3199.68,2,1,No
C002783,1,49,One year,DSL,Yes,No,Electronic check,107.1,5242.11,2,0,No
C002784,0,28,Month-to-month,No internet,Yes,No,Bank transfer,64.1,1715.36,1,0,No
C002785,0,34,One year,DSL,No,Yes,Bank transfer,51.7,1729.72,0,1,No
C002786,0,15,One year,DSL,No,Yes,Credit card,62.05,907.09,1,1,No
C002787,0,40,Month-to-month,Fiber optic,No,No,Credit card,71.1,2871.49,1,0,Yes
C002788,1,12,Two year,DSL,No,No,Mailed check,91.0,1082.67,1,2,No
C002789,0,24,Month-to-month,Fiber optic,No,Yes,Bank transfer,98.99,2494.99,1,1,Yes
C002790,0,22,Month-to-month,Fiber optic,Yes,Yes,Bank transfer,18.0,389.49,1,0,No
C002791,0,15,Month-to-month,Fiber optic,No,Yes,Electronic check,29.4,448.45,1,2,No
C002792,0,18,Month-to-month,Fiber optic,No,No,Bank transfer,65.77,1298.25,0,0,No
C002793,0,28,One year,Fiber optic,No,Yes,Electronic check,114.21,3290.5,3,0,No
C002794,1,26,Two year,DSL,Yes,Yes,Mailed check,53.89,1631.38,5,1,No
C002795,1,65,Month-to-month,DSL,No,No,Bank transfer,93.39,6116.05,1,1,No
C002796,0,22,Month-to-month,Fiber optic,No,Yes,Mailed check,52.27,1172.15,1,0,Yes
C002797,1,44,One year,DSL,Yes,No,Electronic check,52.24,2382.51,0,2,No
C002798,1,35,Month-to-month,DSL,No,No,Credit card,59.79,2237.68,0,1,No
C002799,0,37,Month-to-month,Fiber optic,No,Yes,Electronic check,100.98,3910.15,3,1,No
C002800,0,23,Two year,Fiber optic,No,Yes,Bank transfer,54.3,1247.78,0,1,No
C002801,1,71,Two year,Fiber optic,Yes,Yes,Electronic check,68.16,4788.17,2,1,No
C002802,0,2,Two year,DSL,No,No,Credit card,74.6,145.86,1,1,No
C002803,0,40,One year,Fiber optic,Yes,No,Credit card,89.29,3575.55,0,0,Yes
C002804,0,7,Month-to-month,Fiber optic,No,No,Bank transfer,67.87,,1,1,Yes
C002805,0,49,Month-to-month,Fiber optic,Yes,Yes,Credit card,88.7,4036.65,2,4,Yes
C002806,0,27,One year,Fiber optic,No,No,Bank transfer,108.79,2740.43,1,1,No
C002807,0,16,Two year,DSL,Yes,Yes,Bank transfer,86.33,1498.13,2,0,No
C002808,0,11,Month-to-month,No internet,Yes,Yes,Bank transfer,57.12,638.37,2,2,No
C002809,0,31,Month-to-month,Fiber optic,Yes,No,Credit card,63.07,2074.96,1,1,Yes
C002810,0,37,Month-to-month,DSL,No,No,Electronic check,73.49,2683.83,3,1,No
C002811,0,44,Month-to-month,Fiber optic,Yes,Yes,Bank transfer,59.9,2688.59,1,1,No
C002812,0,17,Month-to-month,Fiber optic,No,Yes,Electronic check,38.55,623.93,2,2,Yes
C002813,1,29,Month-to-month,Fiber optic,Yes,Yes,Mailed check,43.18,1109.63,0,1,No
C002814,0,15,Month-to-month,Fiber optic,No,No,Electronic check,52.62,777.87,1,0,No
C002815,0,72,Month-to-month,Fiber optic,No,Yes,Bank transfer,18.0,1258.1,0,1,No
C002816,0,12,One year,Fiber optic,Yes,No,Bank transfer,130.0,1503.51,4,2,Yes
C002817,0,7,Month-to-month,Fiber optic,No,Yes,Credit card,88.0,565.75,0,1,Yes
C002818,0,14,One year,DSL,Yes,No,Credit card,52.44,759.68,1,3,No
C002819,1,14,One year,DSL,Yes,No,Electronic check,47.94,702.12,1,0,No
C002820,1,19,Two year,No internet,No,No,Electronic check,97.25,1906.9,1,0,No
C002821,0,72,Month-to-month,Fiber optic,Yes,No,Electronic check,31.33,2399.44,1,3,No
C002822,0,21,Two year,Fiber optic,No,No,Bank transfer,40.95,818.35,1,0,No
C002823,0,13,Month-to-month,DSL,No,Yes,Electronic check,92.53,1244.96,1,1,Yes
C002824,0,10,One year,Fiber optic,No,Yes,Credit card,64.64,644.05,3,0,No
C002825,0,13,Two year,Fiber optic,Yes,No,Electronic check,86.03,1086.74,0,2,No
C002826,0,12,Month-to-month,Fiber optic,No,No,Credit card,69.31,832.68,1,0,Yes
C002827,0,27,Month-to-month,No internet,No,Yes,Bank transfer,66.59,1697.6,0,1,No
C002828,1,2,One year,Fiber optic,Yes,Yes,Bank transfer,50.49,99.03,1,0,Yes
C002829,0,35,Month-to-month,DSL,No,Yes,Bank transfer,78.67,2750.38,1,1,No
C002830,0,7,Month-to-month,DSL,Yes,No,Credit card,72.62,455.49,0,0,No
C002831,1,30,Month-to-month,DSL,Yes,Yes,Electronic check,72.43,2364.73,0,1,No
C002832,0,14,Month-to-month,Fiber optic,No,No,Credit card,55.94,828.0,1,0,No
C002833,0,14,One year,No internet,No,Yes,Credit card,96.7,1417.22,0,1,No
C002834,0,38,Two year,Fiber optic,Yes,No,Bank transfer,68.4,2862.02,4,2,No
C002835,0,27,Two year,Fiber optic,No,No,Bank transfer,81.73,2293.85,1,0,No
C002836,0,9,Month-to-month,Fiber optic,Yes,No,Electronic check,37.41,348.61,2,2,No
C002837,0,26,Month-to-month,DSL,No,Yes,Mailed check,25.25,720.04,0,0,No
C002838,0,54,Month-to-month,DSL,No,No,Bank transfer,85.02,4463.04,2,1,No
C002839,0,14,Month-to-month,Fiber optic,No,Yes,Electronic check,50.31,649.27,1,0,No
C002840,0,23,Month-to-month,DSL,Yes,Yes,Electronic check,45.59,1106.75,1,0,Yes
C002841,0,37,One year,DSL,No,Yes,Credit card,75.79,2765.58,0,2,No
C002842,0,52,One year,Fiber optic,Yes,Yes,Credit card,100.03,5517.66,1,1,No
C002843,0,5,One year,Fiber optic,No,No,Mailed check,59.74,310.32,2,1,No
C002844,0,20,One year,DSL,No,No,Mailed check,59.29,1137.71,2,0,No
C002845,1,7,One year,DSL,No,Yes,Bank transfer,77.74,542.36,2,1,Yes
C002846,0,19,One year,No internet,Yes,Yes,Credit card,80.42,1429.84,2,0,No
C002847,0,4,Two year,Fiber optic,No,Yes,Bank transfer,68.32,274.1,1,0,No
C002848,0,19,Two year,DSL,No,Yes,Bank transfer,21.4,402.74,0,0,No
C002849,0,59,Two year,Fiber optic,Yes,Yes,Credit card,85.9,5310.67,0,0,No
C002850,1,11,Two year,Fiber optic,Yes,Yes,Electronic check,47.26,577.63,1,1,No
C002851,1,48,Month-to-month,No internet,Yes,No,Bank transfer,118.91,5801.79,0,0,No
C002852,0,42,Month-to-month,DSL,Yes,Yes,Credit card,49.37,2041.04,3,1,No
C002853,0,34,One year,Fiber optic,No,Yes,Credit card,72.21,2473.7,1,1,No
C002854,1,20,Month-to-month,Fiber optic,No,No,Credit card,65.33,1300.77,1,0,No
C002855,0,2,One year,DSL,Yes,Yes,Electronic check,71.71,139.68,1,2,No
C002856,0,35,Month-to-month,Fiber optic,No,No,Credit card,129.4,4596.03,1,1,No
C002857,1,13,Month-to-month,DSL,Yes,No,Electronic check,60.37,733.68,0,0,No
C002858,0,34,Month-to-month,DSL,No,Yes,Credit card,92.37,2988.47,0,1,No
C002859,0,14,Month-to-month,DSL,Yes,Yes,Credit card,66.93,951.16,2,0,No
C002860,0,22,Month-to-month,Fiber optic,Yes,Yes,Mailed check,57.98,1347.19,1,2,No
C002861,0,16,Month-to-month,Fiber optic,No,No,Bank transfer,85.89,1416.92,2,0,Yes
C002862,0,32,Two year,DSL,No,No,Mailed check,75.27,2371.36,1,1,No
C002863,0,10,Month-to-month,DSL,No,No,Credit card,62.24,663.72,2,2,Yes
C002864,0,21,Month-to-month,Fiber optic,No,Yes,Bank transfer,42.46,909.11,1,1,No
C002865,1,18,Two year,Fiber optic,Yes,Yes,Electronic check,77.43,1536.27,2,1,No
C002866,0,31,One year,DSL,No,No,Mailed check,130.0,4153.11,2,1,No
C002867,0,35,Month-to-month,No internet,No,Yes,Electronic check,63.49,2222.87,1,0,No
C002868,0,60,Month-to-month,Fiber optic,No,Yes,Electronic check,82.7,4615.74,0,0,No
C002869,0,9,One year,Fiber optic,Yes,Yes,Mailed check,52.28,506.03,1,1,No
C002870,0,53,Month-to-month,Fiber optic,No,No,Mailed check,130.0,7294.69,2,0,No
C002871,0,47,Month-to-month,DSL,No,Yes,Electronic check,31.13,1582.23,0,0,No
C002872,0,33,One year,Fiber optic,No,No,Electronic check,52.25,1670.38,1,0,Yes
C002873,0,22,Month-to-month,Fiber optic,Yes,No,Electronic check,19.78,407.96,0,0,No
C002874,0,38,Month-to-month,Fiber optic,No,No,Electronic check,84.22,3460.4,2,0,Yes
C002875,0,10,One year,No internet,Yes,No,Mailed check,70.79,708.4,1,0,No
C002876,0,13,One year,DSL,Yes,Yes,Electronic check,77.64,865.43,1,1,No
C002877,0,32,Month-to-month,Fiber optic,No,Yes,Electronic check,66.6,2214.15,1,2,No
C002878,1,29,Month-to-month,DSL,Yes,Yes,Electronic check,106.04,2848.05,2,1,No
C002879,0,18,Month-to-month,DSL,Yes,No,Bank transfer,101.39,1977.12,0,2,No
C002880,0,14,Two year,DSL,No,Yes,Credit card,96.3,1435.53,1,0,No
C002881,0,1,Month-to-month,DSL,No,Yes,Bank transfer,18.0,15.93,1,0,No
C002882,0,9,Month-to-month,DSL,Yes,Yes,Electronic check,44.11,405.13,2,0,Yes
C002883,0,8,Month-to-month,Fiber optic,No,Yes,Credit card,69.65,557.1,3,0,Yes
C002884,0,15,One year,Fiber optic,Yes,Yes,Credit card,89.16,1386.49,0,1,No
C002885,0,10,Two year,Fiber optic,No,Yes,Credit card,18.0,167.3,2,0,No
C002886,0,22,Month-to-month,Fiber optic,Yes,Yes,Bank transfer,106.82,2154.5,2,1,Yes
C002887,0,9,Two year,Fiber optic,Yes,Yes,Electronic check,75.43,715.17,0,1,No
C002888,0,20,One year,Fiber optic,No,Yes,Mailed check,107.05,1893.83,3,2,No
C002889,0,3,Month-to-month,Fiber optic,No,Yes,Mailed check,37.62,112.24,0,2,Yes
C002890,1,17,Two year,DSL,No,No,Electronic check,47.68,831.69,1,2,No
C002891,0,3,Month-to-month,Fiber optic,No,Yes,Mailed check,40.69,127.43,2,0,Yes
C002892,0,11,One year,Fiber optic,No,Yes,Electronic check,51.21,575.03,3,0,No
C002893,0,2,Month-to-month,No internet,Yes,Yes,Credit card,47.36,107.54,1,2,Yes
C002894,0,49,Month-to-month,No internet,Yes,No,Bank transfer,23.04,1209.42,0,1,No
C002895,0,21,Month-to-month,DSL,Yes,Yes,Credit card,99.45,2070.35,1,0,No
C002896,0,50,Two year,Fiber optic,No,Yes,Electronic check,80.44,3991.05,4,0,No
C002897,0,5,Two year,DSL,No,Yes,Bank transfer,46.15,220.93,1,1,No
C002898,1,11,Month-to-month,Fiber optic,No,No,Credit card,18.0,200.39,0,1,Yes
C002899,0,35,Month-to-month,No internet,No,Yes,Mailed check,95.91,3777.27,0,0,No
C002900,0,8,Month-to-month,Fiber optic,No,No,Electronic check,18.0,150.09,2,2,No
C002901,1,41,Month-to-month,DSL,No,No,Mailed check,38.88,1586.17,0,2,Yes
C002902,0,34,Two year,Fiber optic,Yes,No,Bank transfer,34.76,1099.44,0,1,No
C002903,0,13,One year,DSL,No,Yes,Mailed check,48.1,533.84,0,2,No
C002904,1,10,Month-to-month,Fiber optic,Yes,Yes,Electronic check,78.14,778.2,0,2,Yes
C002905,0,5,Month-to-month,Fiber optic,No,No,Bank transfer,88.18,421.2,0,1,Yes
C002906,0,25,One year,Fiber optic,Yes,No,Credit card,74.43,1902.52,0,2,No
C002907,0,36,Month-to-month,Fiber optic,No,No,Electronic check,37.22,1252.26,3,5,Yes
C002908,0,19,Two year,Fiber optic,Yes,No,Credit card,99.23,1969.01,1,1,No
C002909,0,8,One year,DSL,Yes,No,Electronic check,96.47,761.58,0,1,No
C002910,1,18,Month-to-month,No internet,No,Yes,Bank transfer,86.19,1495.57,4,2,No
C002911,0,32,One year,No internet,Yes,No,Electronic check,126.15,4111.28,0,2,No
C002912,0,11,Month-to-month,DSL,Yes,Yes,Mailed check,39.63,423.87,0,1,No
C002913,0,47,Month-to-month,Fiber optic,Yes,No,Mailed check,47.19,2212.94,3,1,No
C002914,0,25,Month-to-month,Fiber optic,No,No,Electronic check,46.78,1118.62,2,1,Yes
C002915,0,3,Month-to-month,DSL,No,No,Electronic check,50.82,156.69,2,2,Yes
C002916,1,19,Month-to-month,DSL,Yes,Yes,Credit card,82.66,1414.6,1,3,Yes
C002917,0,33,Month-to-month,DSL,No,Yes,Mailed check,71.61,2349.23,2,0,No
C002918,0,8,Two year,Fiber optic,Yes,No,Credit card,56.22,464.76,1,0,No
C002919,0,5,Month-to-month,DSL,Yes,No,Mailed check,95.43,501.66,0,0,No
C002920,0,9,Month-to-month,Fiber optic,No,No,Credit card,64.28,597.19,1,0,No
C002921,1,2,Two year,Fiber optic,Yes,No,Mailed check,52.24,112.51,2,1,No
C002922,0,3,Two year,DSL,No,No,Credit card,50.47,153.65,0,0,No
C002923,1,31,Two year,Fiber optic,No,No,Mailed check,33.45,1194.85,0,0,No
C002924,0,9,One year,Fiber optic,Yes,Yes,Electronic check,60.44,527.42,1,1,No
C002925,0,22,One year,Fiber optic,No,No,Electronic check,44.37,859.7,0,0,No
C002926,0,48,One year,Fiber optic,No,Yes,Electronic check,63.35,2649.13,1,0,No
C002927,1,70,One year,Fiber optic,No,No,Electronic check,75.57,4698.93,1,1,No
C002928,0,4,Month-to-month,No internet,No,Yes,Bank transfer,77.7,310.23,0,1,No
C002929,0,23,Month-to-month,Fiber optic,Yes,Yes,Mailed check,54.7,1130.58,2,2,No
C002930,0,7,Month-to-month,Fiber optic,No,Yes,Credit card,113.8,727.01,3,0,Yes
C002931,0,13,Month-to-month,DSL,No,Yes,Electronic check,37.08,501.5,0,3,No
C002932,1,42,Month-to-month,Fiber optic,No,No,Credit card,83.84,3146.24,1,3,Yes
C002933,0,3,One year,No internet,No,No,Electronic check,66.68,200.66,0,1,Yes
C002934,0,61,One year,No internet,No,No,Electronic check,73.16,4688.53,2,0,No
C002935,0,46,Month-to-month,DSL,Yes,No,Electronic check,48.94,2405.88,2,1,No
C002936,0,10,Two year,Fiber optic,Yes,Yes,Electronic check,46.39,469.94,1,1,No
C002937,0,65,Month-to-month,Fiber optic,Yes,No,Mailed check,82.02,4887.4,2,0,No
C002938,0,29,Two year,Fiber optic,Yes,No,Credit card,22.6,616.44,1,0,No
C002939,1,23,One year,DSL,No,No,Electronic check,69.33,1728.53,2,0,No
C002940,0,28,One year,DSL,No,Yes,Electronic check,29.14,891.84,1,0,No
C002941,0,4,Month-to-month,Fiber optic,Yes,Yes,Electronic check,19.8,77.13,0,2,No
C002942,0,27,Two year,Fiber optic,Yes,No,Credit card,67.72,1921.23,1,0,No
C002943,0,52,Month-to-month,Fiber optic,No,Yes,Electronic check,51.61,2801.31,0,2,No
C002944,0,48,Month-to-month,Fiber optic,Yes,Yes,Mailed check,114.6,5383.56,1,2,No
C002945,0,42,Month-to-month,Fiber optic,Yes,Yes,Credit card,21.66,965.35,1,1,No
C002946,0,11,Month-to-month,DSL,No,Yes,Electronic check,69.59,724.47,2,1,No
C002947,0,24,Month-to-month,DSL,Yes,Yes,Electronic check,68.5,1699.98,1,0,No
C002948,0,39,Month-to-month,DSL,No,Yes,Electronic check,70.12,2830.52,1,0,No
